,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
118,5e2e147d047efa000c6b833d,29,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_57.wav,0,0,329,36,5,2,English,m,2,0.2,8.76450083,1.2366194
119,5e2e147d047efa000c6b833d,29,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_57.wav,0,0,329,36,5,2,English,m,3,0.25666667,-66.01533982,1.17459784
120,5e2e147d047efa000c6b833d,30,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_280.wav,0,0,702,36,5,2,English,m,0,0.0,-67.41100242,0.87165921
121,5e2e147d047efa000c6b833d,30,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_280.wav,0,0,702,36,5,2,English,m,1,0.1,-0.65291527,0.40210454
122,5e2e147d047efa000c6b833d,30,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_280.wav,0,0,702,36,5,2,English,m,2,0.2,-45.07946214,0.8560963
123,5e2e147d047efa000c6b833d,30,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_280.wav,0,0,702,36,5,2,English,m,3,0.25666667,-37.24252155,1.09108247
124,5e2e147d047efa000c6b833d,31,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_359.wav,0,0,491,36,5,2,English,m,0,0.0,4.86221528,1.66863127
125,5e2e147d047efa000c6b833d,31,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_359.wav,0,0,491,36,5,2,English,m,1,0.1,41.19609007,0.25992168
126,5e2e147d047efa000c6b833d,31,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_359.wav,0,0,491,36,5,2,English,m,2,0.2,55.98013436,1.95186144
127,5e2e147d047efa000c6b833d,31,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_359.wav,0,0,491,36,5,2,English,m,3,0.25666667,-59.88256532,1.64110453
128,5e2e147d047efa000c6b833d,32,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_302.wav,0,0,974,36,5,2,English,m,0,0.0,8.4067376,0.06791418
129,5e2e147d047efa000c6b833d,32,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_302.wav,0,0,974,36,5,2,English,m,1,0.1,-29.32780789,1.46578571
130,5e2e147d047efa000c6b833d,32,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_302.wav,0,0,974,36,5,2,English,m,2,0.2,-43.35590711,1.81098556
131,5e2e147d047efa000c6b833d,32,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_302.wav,0,0,974,36,5,2,English,m,3,0.25666667,-44.50549756,1.40235265
