,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
135,5e92178e8ee4fe54b65b7c39,27,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_694.wav,0,0,511,29,5,2,english,m,0,0.0,-79.88370205,0.99496101
136,5e92178e8ee4fe54b65b7c39,27,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_694.wav,0,0,511,29,5,2,english,m,1,0.1,-58.02841319,0.06406007
137,5e92178e8ee4fe54b65b7c39,27,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_694.wav,0,0,511,29,5,2,english,m,2,0.2,-50.54988317,0.5055253
138,5e92178e8ee4fe54b65b7c39,27,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_694.wav,0,0,511,29,5,2,english,m,3,0.3,-20.79864769,0.19498426
139,5e92178e8ee4fe54b65b7c39,27,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_694.wav,0,0,511,29,5,2,english,m,4,0.32341667,-73.64916114,0.36410653
140,5e92178e8ee4fe54b65b7c39,28,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_269.wav,0,1,876,29,5,2,english,m,0,0.0,61.09556447,1.11606818
141,5e92178e8ee4fe54b65b7c39,28,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_269.wav,0,1,876,29,5,2,english,m,1,0.1,-3.97684721,1.55443041
142,5e92178e8ee4fe54b65b7c39,28,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_269.wav,0,1,876,29,5,2,english,m,2,0.2,-87.59080112,1.78173809
143,5e92178e8ee4fe54b65b7c39,28,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_269.wav,0,1,876,29,5,2,english,m,3,0.3,78.47165079,1.73012946
144,5e92178e8ee4fe54b65b7c39,28,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_269.wav,0,1,876,29,5,2,english,m,4,0.32341667,-52.74135522,0.88090417
145,5e92178e8ee4fe54b65b7c39,29,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_71.wav,0,1,276,29,5,2,english,m,0,0.0,-89.06637534,0.37218892
