subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,4,0.4,-76.60569971,0.92668276
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,5,0.5,93.43834668,1.27852145
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,6,0.6,46.86841289,1.04356397
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,7,0.7,11.38653049,1.03370788
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,8,0.8,5.98716874,0.43255879
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,9,0.9,6.47503028,0.84647211
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,10,1.0,53.75316558,1.92237121
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,11,1.09391667,-17.57703362,0.19853323
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,0,0.0,84.7445928,1.85159723
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,1,0.1,-17.05936153,0.49913073
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,2,0.2,48.77629579,1.2524697
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,3,0.3,-37.18095977,1.90044367
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,4,0.4,49.63064657,0.54300229
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,5,0.5,-62.82111716,1.34279252
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,6,0.6,35.10101602,1.14641918
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,7,0.7,-40.08264695,0.66805918
YAY,19,0,2024-06-22T16:12:10.035Z,english_70.wav,0,peel,1079,8,0.8,35.78231672,1.02673009
